stationid,date,year,month,day,variable,value,station_name,latitude,spei_date
USH00294426,1969-01-31,1969,1,31,spei12mo,0.7453926436027067,JORNADA EXP RANGE,32.6169,Jan 1969
USH00294426,1969-02-28,1969,2,28,spei12mo,0.6647772444273037,JORNADA EXP RANGE,32.6169,Feb 1969
USH00294426,1969-03-31,1969,3,31,spei12mo,0.4745996912828835,JORNADA EXP RANGE,32.6169,Mar 1969
USH00294426,1969-04-30,1969,4,30,spei12mo,0.25958299447448097,JORNADA EXP RANGE,32.6169,Apr 1969
USH00294426,1969-05-31,1969,5,31,spei12mo,0.33115481560618393,JORNADA EXP RANGE,32.6169,May 1969
USH00294426,1969-06-30,1969,6,30,spei12mo,0.4259933695610318,JORNADA EXP RANGE,32.6169,Jun 1969
USH00294426,1969-07-31,1969,7,31,spei12mo,0.38489196998235703,JORNADA EXP RANGE,32.6169,Jul 1969
USH00294426,1969-08-31,1969,8,31,spei12mo,-0.1500576428094605,JORNADA EXP RANGE,32.6169,Aug 1969
USH00294426,1969-09-30,1969,9,30,spei12mo,-0.22327582673296642,JORNADA EXP RANGE,32.6169,Sep 1969
USH00294426,1969-10-31,1969,10,31,spei12mo,0.008871677442809384,JORNADA EXP RANGE,32.6169,Oct 1969
USH00294426,1969-11-30,1969,11,30,spei12mo,-0.39080811357276546,JORNADA EXP RANGE,32.6169,Nov 1969
USH00294426,1969-12-31,1969,12,31,spei12mo,-0.11818757719503921,JORNADA EXP RANGE,32.6169,Dec 1969
USH00294426,1970-01-31,1970,1,31,spei12mo,-0.19171359079551942,JORNADA EXP RANGE,32.6169,Jan 1970
USH00294426,1970-02-28,1970,2,28,spei12mo,-0.19235253237576527,JORNADA EXP RANGE,32.6169,Feb 1970
USH00294426,1970-03-31,1970,3,31,spei12mo,-0.11697958670601388,JORNADA EXP RANGE,32.6169,Mar 1970
USH00294426,1970-04-30,1970,4,30,spei12mo,0.016917009234824455,JORNADA EXP RANGE,32.6169,Apr 1970
USH00294426,1970-05-31,1970,5,31,spei12mo,-0.08824275068615495,JORNADA EXP RANGE,32.6169,May 1970
USH00294426,1970-06-30,1970,6,30,spei12mo,-0.17515016756821603,JORNADA EXP RANGE,32.6169,Jun 1970
USH00294426,1970-07-31,1970,7,31,spei12mo,0.005967133271460761,JORNADA EXP RANGE,32.6169,Jul 1970
USH00294426,1970-08-31,1970,8,31,spei12mo,-0.02625221878843222,JORNADA EXP RANGE,32.6169,Aug 1970
USH00294426,1970-09-30,1970,9,30,spei12mo,-0.1849770089013236,JORNADA EXP RANGE,32.6169,Sep 1970
USH00294426,1970-10-31,1970,10,31,spei12mo,-0.0418541900634587,JORNADA EXP RANGE,32.6169,Oct 1970
USH00294426,1970-11-30,1970,11,30,spei12mo,-0.07786495347442418,JORNADA EXP RANGE,32.6169,Nov 1970
USH00294426,1970-12-31,1970,12,31,spei12mo,-0.32771922967833084,JORNADA EXP RANGE,32.6169,Dec 1970
USH00294426,1971-01-31,1971,1,31,spei12mo,-0.3175553249845509,JORNADA EXP RANGE,32.6169,Jan 1971
USH00294426,1971-02-28,1971,2,28,spei12mo,-0.38789890224316953,JORNADA EXP RANGE,32.6169,Feb 1971
USH00294426,1971-03-31,1971,3,31,spei12mo,-0.6110874139911141,JORNADA EXP RANGE,32.6169,Mar 1971
USH00294426,1971-04-30,1971,4,30,spei12mo,-0.5469625578685886,JORNADA EXP RANGE,32.6169,Apr 1971
USH00294426,1971-05-31,1971,5,31,spei12mo,-0.49040517786838633,JORNADA EXP RANGE,32.6169,May 1971
USH00294426,1971-06-30,1971,6,30,spei12mo,-0.4371619574600271,JORNADA EXP RANGE,32.6169,Jun 1971
USH00294426,1971-07-31,1971,7,31,spei12mo,-0.9813574430347729,JORNADA EXP RANGE,32.6169,Jul 1971
USH00294426,1971-08-31,1971,8,31,spei12mo,-0.6983022720176656,JORNADA EXP RANGE,32.6169,Aug 1971
USH00294426,1971-09-30,1971,9,30,spei12mo,-0.45300690121653797,JORNADA EXP RANGE,32.6169,Sep 1971
USH00294426,1971-10-31,1971,10,31,spei12mo,-0.2753069660160513,JORNADA EXP RANGE,32.6169,Oct 1971
USH00294426,1971-11-30,1971,11,30,spei12mo,-0.16253957588083431,JORNADA EXP RANGE,32.6169,Nov 1971
USH00294426,1971-12-31,1971,12,31,spei12mo,0.021374358111613444,JORNADA EXP RANGE,32.6169,Dec 1971
USH00294426,1972-01-31,1972,1,31,spei12mo,0.07629874259954245,JORNADA EXP RANGE,32.6169,Jan 1972
USH00294426,1972-02-29,1972,2,29,spei12mo,0.08130765970639262,JORNADA EXP RANGE,32.6169,Feb 1972
USH00294426,1972-03-31,1972,3,31,spei12mo,-0.06681647444614643,JORNADA EXP RANGE,32.6169,Mar 1972
USH00294426,1972-04-30,1972,4,30,spei12mo,-0.20463088084238348,JORNADA EXP RANGE,32.6169,Apr 1972
USH00294426,1972-05-31,1972,5,31,spei12mo,-0.04277655140152322,JORNADA EXP RANGE,32.6169,May 1972
USH00294426,1972-06-30,1972,6,30,spei12mo,0.2841898683752614,JORNADA EXP RANGE,32.6169,Jun 1972
USH00294426,1972-07-31,1972,7,31,spei12mo,0.5790223277668304,JORNADA EXP RANGE,32.6169,Jul 1972
USH00294426,1972-08-31,1972,8,31,spei12mo,1.1081335426090502,JORNADA EXP RANGE,32.6169,Aug 1972
USH00294426,1972-09-30,1972,9,30,spei12mo,1.0590999503988008,JORNADA EXP RANGE,32.6169,Sep 1972
USH00294426,1972-10-31,1972,10,31,spei12mo,1.215758635216245,JORNADA EXP RANGE,32.6169,Oct 1972
USH00294426,1972-11-30,1972,11,30,spei12mo,1.297973735906991,JORNADA EXP RANGE,32.6169,Nov 1972
USH00294426,1972-12-31,1972,12,31,spei12mo,1.2270406877527889,JORNADA EXP RANGE,32.6169,Dec 1972
USH00294426,1973-01-31,1973,1,31,spei12mo,1.4282207378255547,JORNADA EXP RANGE,32.6169,Jan 1973
USH00294426,1973-02-28,1973,2,28,spei12mo,1.6539523369295002,JORNADA EXP RANGE,32.6169,Feb 1973
USH00294426,1973-03-31,1973,3,31,spei12mo,1.8374778496341595,JORNADA EXP RANGE,32.6169,Mar 1973
USH00294426,1973-04-30,1973,4,30,spei12mo,1.9131556444987405,JORNADA EXP RANGE,32.6169,Apr 1973
USH00294426,1973-05-31,1973,5,31,spei12mo,1.8584328857448267,JORNADA EXP RANGE,32.6169,May 1973
USH00294426,1973-06-30,1973,6,30,spei12mo,1.8512884518961117,JORNADA EXP RANGE,32.6169,Jun 1973
USH00294426,1973-07-31,1973,7,31,spei12mo,1.9503354888363096,JORNADA EXP RANGE,32.6169,Jul 1973
USH00294426,1973-08-31,1973,8,31,spei12mo,1.8211881149997555,JORNADA EXP RANGE,32.6169,Aug 1973
USH00294426,1973-09-30,1973,9,30,spei12mo,1.5829145423624489,JORNADA EXP RANGE,32.6169,Sep 1973
USH00294426,1973-10-31,1973,10,31,spei12mo,1.1109083707516898,JORNADA EXP RANGE,32.6169,Oct 1973
USH00294426,1973-11-30,1973,11,30,spei12mo,0.8569283892808921,JORNADA EXP RANGE,32.6169,Nov 1973
USH00294426,1973-12-31,1973,12,31,spei12mo,0.6943251291846257,JORNADA EXP RANGE,32.6169,Dec 1973
USH00294426,1974-01-31,1974,1,31,spei12mo,0.5736153616408838,JORNADA EXP RANGE,32.6169,Jan 1974
USH00294426,1974-02-28,1974,2,28,spei12mo,0.29327662781219815,JORNADA EXP RANGE,32.6169,Feb 1974
USH00294426,1974-03-31,1974,3,31,spei12mo,0.013056060602633153,JORNADA EXP RANGE,32.6169,Mar 1974
USH00294426,1974-04-30,1974,4,30,spei12mo,-0.1592137337198383,JORNADA EXP RANGE,32.6169,Apr 1974
USH00294426,1974-05-31,1974,5,31,spei12mo,-0.4283379950217447,JORNADA EXP RANGE,32.6169,May 1974
USH00294426,1974-06-30,1974,6,30,spei12mo,-0.9147792197592475,JORNADA EXP RANGE,32.6169,Jun 1974
USH00294426,1974-07-31,1974,7,31,spei12mo,-0.14213116084216265,JORNADA EXP RANGE,32.6169,Jul 1974
USH00294426,1974-08-31,1974,8,31,spei12mo,0.18221584023975437,JORNADA EXP RANGE,32.6169,Aug 1974
USH00294426,1974-09-30,1974,9,30,spei12mo,0.8480666221558092,JORNADA EXP RANGE,32.6169,Sep 1974
USH00294426,1974-10-31,1974,10,31,spei12mo,1.4976592592068616,JORNADA EXP RANGE,32.6169,Oct 1974
USH00294426,1974-11-30,1974,11,30,spei12mo,1.6352817393798587,JORNADA EXP RANGE,32.6169,Nov 1974
USH00294426,1974-12-31,1974,12,31,spei12mo,1.7651390534152267,JORNADA EXP RANGE,32.6169,Dec 1974
USH00294426,1975-01-31,1975,1,31,spei12mo,1.6929603087018847,JORNADA EXP RANGE,32.6169,Jan 1975
USH00294426,1975-02-28,1975,2,28,spei12mo,1.7317138509512298,JORNADA EXP RANGE,32.6169,Feb 1975
USH00294426,1975-03-31,1975,3,31,spei12mo,1.8636064228202962,JORNADA EXP RANGE,32.6169,Mar 1975
USH00294426,1975-04-30,1975,4,30,spei12mo,1.9391960021769132,JORNADA EXP RANGE,32.6169,Apr 1975
USH00294426,1975-05-31,1975,5,31,spei12mo,2.0843420152488035,JORNADA EXP RANGE,32.6169,May 1975
USH00294426,1975-06-30,1975,6,30,spei12mo,2.238147132051456,JORNADA EXP RANGE,32.6169,Jun 1975
USH00294426,1975-07-31,1975,7,31,spei12mo,1.8657088485261177,JORNADA EXP RANGE,32.6169,Jul 1975
USH00294426,1975-08-31,1975,8,31,spei12mo,1.4657850254807416,JORNADA EXP RANGE,32.6169,Aug 1975
USH00294426,1975-09-30,1975,9,30,spei12mo,1.5587840890861089,JORNADA EXP RANGE,32.6169,Sep 1975
USH00294426,1975-10-31,1975,10,31,spei12mo,1.011413409850358,JORNADA EXP RANGE,32.6169,Oct 1975
USH00294426,1975-11-30,1975,11,30,spei12mo,1.0147710757570214,JORNADA EXP RANGE,32.6169,Nov 1975
USH00294426,1975-12-31,1975,12,31,spei12mo,0.8558875530850606,JORNADA EXP RANGE,32.6169,Dec 1975
USH00294426,1976-01-31,1976,1,31,spei12mo,0.8170874003587448,JORNADA EXP RANGE,32.6169,Jan 1976
USH00294426,1976-02-29,1976,2,29,spei12mo,0.787911625478664,JORNADA EXP RANGE,32.6169,Feb 1976
USH00294426,1976-03-31,1976,3,31,spei12mo,0.6159066343032926,JORNADA EXP RANGE,32.6169,Mar 1976
USH00294426,1976-04-30,1976,4,30,spei12mo,0.5103084088884488,JORNADA EXP RANGE,32.6169,Apr 1976
USH00294426,1976-05-31,1976,5,31,spei12mo,0.4867552771991437,JORNADA EXP RANGE,32.6169,May 1976
USH00294426,1976-06-30,1976,6,30,spei12mo,0.7463163393058923,JORNADA EXP RANGE,32.6169,Jun 1976
USH00294426,1976-07-31,1976,7,31,spei12mo,0.49980850722190434,JORNADA EXP RANGE,32.6169,Jul 1976
USH00294426,1976-08-31,1976,8,31,spei12mo,0.5891012389710703,JORNADA EXP RANGE,32.6169,Aug 1976
USH00294426,1976-09-30,1976,9,30,spei12mo,0.8105405305840546,JORNADA EXP RANGE,32.6169,Sep 1976
USH00294426,1976-10-31,1976,10,31,spei12mo,1.0530836188406925,JORNADA EXP RANGE,32.6169,Oct 1976
USH00294426,1976-11-30,1976,11,30,spei12mo,1.188633291192394,JORNADA EXP RANGE,32.6169,Nov 1976
USH00294426,1976-12-31,1976,12,31,spei12mo,1.2099638989164017,JORNADA EXP RANGE,32.6169,Dec 1976
USH00294426,1977-01-31,1977,1,31,spei12mo,1.3263171140334302,JORNADA EXP RANGE,32.6169,Jan 1977
USH00294426,1977-02-28,1977,2,28,spei12mo,1.281208970429436,JORNADA EXP RANGE,32.6169,Feb 1977
USH00294426,1977-03-31,1977,3,31,spei12mo,1.4443797532087213,JORNADA EXP RANGE,32.6169,Mar 1977
USH00294426,1977-04-30,1977,4,30,spei12mo,1.402964260872675,JORNADA EXP RANGE,32.6169,Apr 1977
USH00294426,1977-05-31,1977,5,31,spei12mo,1.3539934915523413,JORNADA EXP RANGE,32.6169,May 1977
USH00294426,1977-06-30,1977,6,30,spei12mo,1.0848562096205312,JORNADA EXP RANGE,32.6169,Jun 1977
USH00294426,1977-07-31,1977,7,31,spei12mo,1.0694638317442686,JORNADA EXP RANGE,32.6169,Jul 1977
USH00294426,1977-08-31,1977,8,31,spei12mo,1.2109330915856904,JORNADA EXP RANGE,32.6169,Aug 1977
USH00294426,1977-09-30,1977,9,30,spei12mo,0.1102349211325709,JORNADA EXP RANGE,32.6169,Sep 1977
USH00294426,1977-10-31,1977,10,31,spei12mo,-0.1297599772100435,JORNADA EXP RANGE,32.6169,Oct 1977
USH00294426,1977-11-30,1977,11,30,spei12mo,-0.43294267707528233,JORNADA EXP RANGE,32.6169,Nov 1977
USH00294426,1977-12-31,1977,12,31,spei12mo,-0.5300561977016642,JORNADA EXP RANGE,32.6169,Dec 1977
USH00294426,1978-01-31,1978,1,31,spei12mo,-0.6086120886337174,JORNADA EXP RANGE,32.6169,Jan 1978
USH00294426,1978-02-28,1978,2,28,spei12mo,-0.4850008552684992,JORNADA EXP RANGE,32.6169,Feb 1978
USH00294426,1978-03-31,1978,3,31,spei12mo,-0.7231774350182009,JORNADA EXP RANGE,32.6169,Mar 1978
USH00294426,1978-04-30,1978,4,30,spei12mo,-0.8427937268592071,JORNADA EXP RANGE,32.6169,Apr 1978
USH00294426,1978-05-31,1978,5,31,spei12mo,-0.6837375965974967,JORNADA EXP RANGE,32.6169,May 1978
USH00294426,1978-06-30,1978,6,30,spei12mo,-0.4238563510952494,JORNADA EXP RANGE,32.6169,Jun 1978
USH00294426,1978-07-31,1978,7,31,spei12mo,-0.8636143590096244,JORNADA EXP RANGE,32.6169,Jul 1978
USH00294426,1978-08-31,1978,8,31,spei12mo,-0.4085297267610778,JORNADA EXP RANGE,32.6169,Aug 1978
USH00294426,1978-09-30,1978,9,30,spei12mo,0.33333016692650214,JORNADA EXP RANGE,32.6169,Sep 1978
USH00294426,1978-10-31,1978,10,31,spei12mo,0.5449132635995078,JORNADA EXP RANGE,32.6169,Oct 1978
USH00294426,1978-11-30,1978,11,30,spei12mo,1.1695744911484667,JORNADA EXP RANGE,32.6169,Nov 1978
USH00294426,1978-12-31,1978,12,31,spei12mo,1.3673839919067687,JORNADA EXP RANGE,32.6169,Dec 1978
USH00294426,1979-01-31,1979,1,31,spei12mo,1.4639147222881388,JORNADA EXP RANGE,32.6169,Jan 1979
USH00294426,1979-02-28,1979,2,28,spei12mo,1.4247142320564712,JORNADA EXP RANGE,32.6169,Feb 1979
USH00294426,1979-03-31,1979,3,31,spei12mo,1.4563310269844492,JORNADA EXP RANGE,32.6169,Mar 1979
USH00294426,1979-04-30,1979,4,30,spei12mo,1.6013378361057822,JORNADA EXP RANGE,32.6169,Apr 1979
USH00294426,1979-05-31,1979,5,31,spei12mo,1.5452716494184644,JORNADA EXP RANGE,32.6169,May 1979
USH00294426,1979-06-30,1979,6,30,spei12mo,1.5135869992926672,JORNADA EXP RANGE,32.6169,Jun 1979
USH00294426,1979-07-31,1979,7,31,spei12mo,1.703401006972235,JORNADA EXP RANGE,32.6169,Jul 1979
USH00294426,1979-08-31,1979,8,31,spei12mo,1.8298737613984082,JORNADA EXP RANGE,32.6169,Aug 1979
USH00294426,1979-09-30,1979,9,30,spei12mo,1.5748737889323117,JORNADA EXP RANGE,32.6169,Sep 1979
USH00294426,1979-10-31,1979,10,31,spei12mo,1.321310549361955,JORNADA EXP RANGE,32.6169,Oct 1979
USH00294426,1979-11-30,1979,11,30,spei12mo,0.7835615849342616,JORNADA EXP RANGE,32.6169,Nov 1979
USH00294426,1979-12-31,1979,12,31,spei12mo,0.8661281801516765,JORNADA EXP RANGE,32.6169,Dec 1979
USH00294426,1980-01-31,1980,1,31,spei12mo,0.808145148866669,JORNADA EXP RANGE,32.6169,Jan 1980
USH00294426,1980-02-29,1980,2,29,spei12mo,0.8469402333054545,JORNADA EXP RANGE,32.6169,Feb 1980
USH00294426,1980-03-31,1980,3,31,spei12mo,0.8714852381438772,JORNADA EXP RANGE,32.6169,Mar 1980
USH00294426,1980-04-30,1980,4,30,spei12mo,0.8350285123490951,JORNADA EXP RANGE,32.6169,Apr 1980
USH00294426,1980-05-31,1980,5,31,spei12mo,0.9296156977369311,JORNADA EXP RANGE,32.6169,May 1980
USH00294426,1980-06-30,1980,6,30,spei12mo,0.6467527087338746,JORNADA EXP RANGE,32.6169,Jun 1980
USH00294426,1980-07-31,1980,7,31,spei12mo,0.31729556060243497,JORNADA EXP RANGE,32.6169,Jul 1980
USH00294426,1980-08-31,1980,8,31,spei12mo,-0.254477653674608,JORNADA EXP RANGE,32.6169,Aug 1980
USH00294426,1980-09-30,1980,9,30,spei12mo,-0.04405957824868714,JORNADA EXP RANGE,32.6169,Sep 1980
USH00294426,1980-10-31,1980,10,31,spei12mo,0.1400185838938786,JORNADA EXP RANGE,32.6169,Oct 1980
USH00294426,1980-11-30,1980,11,30,spei12mo,0.08075594130094227,JORNADA EXP RANGE,32.6169,Nov 1980
USH00294426,1980-12-31,1980,12,31,spei12mo,-0.18415832692644288,JORNADA EXP RANGE,32.6169,Dec 1980
USH00294426,1981-01-31,1981,1,31,spei12mo,-0.29187182541185436,JORNADA EXP RANGE,32.6169,Jan 1981
USH00294426,1981-02-28,1981,2,28,spei12mo,-0.4530739479908365,JORNADA EXP RANGE,32.6169,Feb 1981
USH00294426,1981-03-31,1981,3,31,spei12mo,-0.3849158869411252,JORNADA EXP RANGE,32.6169,Mar 1981
USH00294426,1981-04-30,1981,4,30,spei12mo,-0.6068393791724938,JORNADA EXP RANGE,32.6169,Apr 1981
USH00294426,1981-05-31,1981,5,31,spei12mo,-0.6919261093342687,JORNADA EXP RANGE,32.6169,May 1981
USH00294426,1981-06-30,1981,6,30,spei12mo,-0.42970684572836815,JORNADA EXP RANGE,32.6169,Jun 1981
USH00294426,1981-07-31,1981,7,31,spei12mo,-0.1108449212366276,JORNADA EXP RANGE,32.6169,Jul 1981
USH00294426,1981-08-31,1981,8,31,spei12mo,0.271317323487224,JORNADA EXP RANGE,32.6169,Aug 1981
USH00294426,1981-09-30,1981,9,30,spei12mo,0.3600208121439117,JORNADA EXP RANGE,32.6169,Sep 1981
USH00294426,1981-10-31,1981,10,31,spei12mo,0.30314019407569975,JORNADA EXP RANGE,32.6169,Oct 1981
USH00294426,1981-11-30,1981,11,30,spei12mo,0.2767863945049799,JORNADA EXP RANGE,32.6169,Nov 1981
USH00294426,1981-12-31,1981,12,31,spei12mo,0.20223516812667944,JORNADA EXP RANGE,32.6169,Dec 1981
USH00294426,1982-01-31,1982,1,31,spei12mo,0.33981271999499985,JORNADA EXP RANGE,32.6169,Jan 1982
USH00294426,1982-02-28,1982,2,28,spei12mo,0.3412492574795525,JORNADA EXP RANGE,32.6169,Feb 1982
USH00294426,1982-03-31,1982,3,31,spei12mo,0.13592184858443224,JORNADA EXP RANGE,32.6169,Mar 1982
USH00294426,1982-04-30,1982,4,30,spei12mo,0.04908065021922174,JORNADA EXP RANGE,32.6169,Apr 1982
USH00294426,1982-05-31,1982,5,31,spei12mo,-0.062392958673546516,JORNADA EXP RANGE,32.6169,May 1982
USH00294426,1982-06-30,1982,6,30,spei12mo,-0.13291284176231033,JORNADA EXP RANGE,32.6169,Jun 1982
USH00294426,1982-07-31,1982,7,31,spei12mo,0.09734373696927794,JORNADA EXP RANGE,32.6169,Jul 1982
USH00294426,1982-08-31,1982,8,31,spei12mo,-0.24637842707969704,JORNADA EXP RANGE,32.6169,Aug 1982
USH00294426,1982-09-30,1982,9,30,spei12mo,-0.21963429758256536,JORNADA EXP RANGE,32.6169,Sep 1982
USH00294426,1982-10-31,1982,10,31,spei12mo,-0.2780418913415333,JORNADA EXP RANGE,32.6169,Oct 1982
USH00294426,1982-11-30,1982,11,30,spei12mo,-0.29809845289234416,JORNADA EXP RANGE,32.6169,Nov 1982
USH00294426,1982-12-31,1982,12,31,spei12mo,0.2872151754774068,JORNADA EXP RANGE,32.6169,Dec 1982
USH00294426,1983-01-31,1983,1,31,spei12mo,0.3191695614500295,JORNADA EXP RANGE,32.6169,Jan 1983
USH00294426,1983-02-28,1983,2,28,spei12mo,0.41355777932619814,JORNADA EXP RANGE,32.6169,Feb 1983
USH00294426,1983-03-31,1983,3,31,spei12mo,0.4809883596907349,JORNADA EXP RANGE,32.6169,Mar 1983
USH00294426,1983-04-30,1983,4,30,spei12mo,0.8273702780181303,JORNADA EXP RANGE,32.6169,Apr 1983
USH00294426,1983-05-31,1983,5,31,spei12mo,0.8642587669788065,JORNADA EXP RANGE,32.6169,May 1983
USH00294426,1983-06-30,1983,6,30,spei12mo,1.000627885356444,JORNADA EXP RANGE,32.6169,Jun 1983
USH00294426,1983-07-31,1983,7,31,spei12mo,0.6524387147180873,JORNADA EXP RANGE,32.6169,Jul 1983
USH00294426,1983-08-31,1983,8,31,spei12mo,0.6594255659522449,JORNADA EXP RANGE,32.6169,Aug 1983
USH00294426,1983-09-30,1983,9,30,spei12mo,0.2606535653167976,JORNADA EXP RANGE,32.6169,Sep 1983
USH00294426,1983-10-31,1983,10,31,spei12mo,0.5365002510252177,JORNADA EXP RANGE,32.6169,Oct 1983
USH00294426,1983-11-30,1983,11,30,spei12mo,0.754918981186847,JORNADA EXP RANGE,32.6169,Nov 1983
USH00294426,1983-12-31,1983,12,31,spei12mo,0.2857561265853092,JORNADA EXP RANGE,32.6169,Dec 1983
USH00294426,1984-01-31,1984,1,31,spei12mo,0.13460767088584477,JORNADA EXP RANGE,32.6169,Jan 1984
USH00294426,1984-02-29,1984,2,29,spei12mo,0.025458351946358714,JORNADA EXP RANGE,32.6169,Feb 1984
USH00294426,1984-03-31,1984,3,31,spei12mo,0.026638514885723573,JORNADA EXP RANGE,32.6169,Mar 1984
USH00294426,1984-04-30,1984,4,30,spei12mo,-0.23378972732771447,JORNADA EXP RANGE,32.6169,Apr 1984
USH00294426,1984-05-31,1984,5,31,spei12mo,-0.38098988360310143,JORNADA EXP RANGE,32.6169,May 1984
USH00294426,1984-06-30,1984,6,30,spei12mo,0.0331353252581521,JORNADA EXP RANGE,32.6169,Jun 1984
USH00294426,1984-07-31,1984,7,31,spei12mo,0.6597338687042751,JORNADA EXP RANGE,32.6169,Jul 1984
USH00294426,1984-08-31,1984,8,31,spei12mo,1.9314795947574985,JORNADA EXP RANGE,32.6169,Aug 1984
USH00294426,1984-09-30,1984,9,30,spei12mo,1.840036304496384,JORNADA EXP RANGE,32.6169,Sep 1984
USH00294426,1984-10-31,1984,10,31,spei12mo,1.9897552387134765,JORNADA EXP RANGE,32.6169,Oct 1984
USH00294426,1984-11-30,1984,11,30,spei12mo,2.0054583154464787,JORNADA EXP RANGE,32.6169,Nov 1984
USH00294426,1984-12-31,1984,12,31,spei12mo,2.2895790859145215,JORNADA EXP RANGE,32.6169,Dec 1984
USH00294426,1985-01-31,1985,1,31,spei12mo,2.4114120874856813,JORNADA EXP RANGE,32.6169,Jan 1985
USH00294426,1985-02-28,1985,2,28,spei12mo,2.4372909565907475,JORNADA EXP RANGE,32.6169,Feb 1985
USH00294426,1985-03-31,1985,3,31,spei12mo,2.44446565818694,JORNADA EXP RANGE,32.6169,Mar 1985
USH00294426,1985-04-30,1985,4,30,spei12mo,2.455878108755025,JORNADA EXP RANGE,32.6169,Apr 1985
USH00294426,1985-05-31,1985,5,31,spei12mo,2.3921329373691878,JORNADA EXP RANGE,32.6169,May 1985
USH00294426,1985-06-30,1985,6,30,spei12mo,2.1572158195562543,JORNADA EXP RANGE,32.6169,Jun 1985
USH00294426,1985-07-31,1985,7,31,spei12mo,1.7602753059411744,JORNADA EXP RANGE,32.6169,Jul 1985
USH00294426,1985-08-31,1985,8,31,spei12mo,1.2752557534597002,JORNADA EXP RANGE,32.6169,Aug 1985
USH00294426,1985-09-30,1985,9,30,spei12mo,1.6732007997716647,JORNADA EXP RANGE,32.6169,Sep 1985
USH00294426,1985-10-31,1985,10,31,spei12mo,1.7577668018867079,JORNADA EXP RANGE,32.6169,Oct 1985
USH00294426,1985-11-30,1985,11,30,spei12mo,1.6146244331245672,JORNADA EXP RANGE,32.6169,Nov 1985
USH00294426,1985-12-31,1985,12,31,spei12mo,1.1574805940116353,JORNADA EXP RANGE,32.6169,Dec 1985
USH00294426,1986-01-31,1986,1,31,spei12mo,0.7782461293265628,JORNADA EXP RANGE,32.6169,Jan 1986
USH00294426,1986-02-28,1986,2,28,spei12mo,0.7526568420965611,JORNADA EXP RANGE,32.6169,Feb 1986
USH00294426,1986-03-31,1986,3,31,spei12mo,0.6480605429856873,JORNADA EXP RANGE,32.6169,Mar 1986
USH00294426,1986-04-30,1986,4,30,spei12mo,0.4650560675715286,JORNADA EXP RANGE,32.6169,Apr 1986
USH00294426,1986-05-31,1986,5,31,spei12mo,0.654325173267203,JORNADA EXP RANGE,32.6169,May 1986
USH00294426,1986-06-30,1986,6,30,spei12mo,1.1947031037848925,JORNADA EXP RANGE,32.6169,Jun 1986
USH00294426,1986-07-31,1986,7,31,spei12mo,1.541131767800277,JORNADA EXP RANGE,32.6169,Jul 1986
USH00294426,1986-08-31,1986,8,31,spei12mo,1.253184847345455,JORNADA EXP RANGE,32.6169,Aug 1986
USH00294426,1986-09-30,1986,9,30,spei12mo,0.75358514239464,JORNADA EXP RANGE,32.6169,Sep 1986
USH00294426,1986-10-31,1986,10,31,spei12mo,0.40820844355241453,JORNADA EXP RANGE,32.6169,Oct 1986
USH00294426,1986-11-30,1986,11,30,spei12mo,0.9668565473006407,JORNADA EXP RANGE,32.6169,Nov 1986
USH00294426,1986-12-31,1986,12,31,spei12mo,1.2991464855107533,JORNADA EXP RANGE,32.6169,Dec 1986
USH00294426,1987-01-31,1987,1,31,spei12mo,1.4063392413605789,JORNADA EXP RANGE,32.6169,Jan 1987
USH00294426,1987-02-28,1987,2,28,spei12mo,1.4644750543237475,JORNADA EXP RANGE,32.6169,Feb 1987
USH00294426,1987-03-31,1987,3,31,spei12mo,1.5504226275499284,JORNADA EXP RANGE,32.6169,Mar 1987
USH00294426,1987-04-30,1987,4,30,spei12mo,1.6501863763853895,JORNADA EXP RANGE,32.6169,Apr 1987
USH00294426,1987-05-31,1987,5,31,spei12mo,1.5711170747211778,JORNADA EXP RANGE,32.6169,May 1987
USH00294426,1987-06-30,1987,6,30,spei12mo,1.3593287503668587,JORNADA EXP RANGE,32.6169,Jun 1987
USH00294426,1987-07-31,1987,7,31,spei12mo,1.0039312088917098,JORNADA EXP RANGE,32.6169,Jul 1987
USH00294426,1987-08-31,1987,8,31,spei12mo,1.4480772709467482,JORNADA EXP RANGE,32.6169,Aug 1987
USH00294426,1987-09-30,1987,9,30,spei12mo,1.463550058106061,JORNADA EXP RANGE,32.6169,Sep 1987
USH00294426,1987-10-31,1987,10,31,spei12mo,1.1557279173169361,JORNADA EXP RANGE,32.6169,Oct 1987
USH00294426,1987-11-30,1987,11,30,spei12mo,0.6968538337880599,JORNADA EXP RANGE,32.6169,Nov 1987
USH00294426,1987-12-31,1987,12,31,spei12mo,0.7819653822481422,JORNADA EXP RANGE,32.6169,Dec 1987
USH00294426,1988-01-31,1988,1,31,spei12mo,0.7470545273613348,JORNADA EXP RANGE,32.6169,Jan 1988
USH00294426,1988-02-29,1988,2,29,spei12mo,0.8900827637459042,JORNADA EXP RANGE,32.6169,Feb 1988
USH00294426,1988-03-31,1988,3,31,spei12mo,0.7969769557766194,JORNADA EXP RANGE,32.6169,Mar 1988
USH00294426,1988-04-30,1988,4,30,spei12mo,0.9043626943388094,JORNADA EXP RANGE,32.6169,Apr 1988
