stationid,date,year,month,day,variable,value,station_name,latitude
USH00412797,1947-12-31,1947,dec,31,prcp,20.8,EL PASO AP,31.8111
USH00412797,1948-01-31,1948,jan,31,prcp,6.4,EL PASO AP,31.8111
USH00412797,1948-02-29,1948,feb,29,prcp,16.1,EL PASO AP,31.8111
USH00412797,1948-03-31,1948,mar,31,prcp,1.0,EL PASO AP,31.8111
USH00412797,1948-04-30,1948,apr,30,prcp,2.8,EL PASO AP,31.8111
USH00412797,1948-05-31,1948,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1948-06-30,1948,jun,30,prcp,24.4,EL PASO AP,31.8111
USH00412797,1948-07-31,1948,jul,31,prcp,20.9,EL PASO AP,31.8111
USH00412797,1948-08-31,1948,aug,31,prcp,46.3,EL PASO AP,31.8111
USH00412797,1948-09-30,1948,sep,30,prcp,0.8,EL PASO AP,31.8111
USH00412797,1948-10-31,1948,oct,31,prcp,4.5,EL PASO AP,31.8111
USH00412797,1948-11-30,1948,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1948-12-31,1948,dec,31,prcp,21.8,EL PASO AP,31.8111
USH00412797,1949-01-31,1949,jan,31,prcp,46.7,EL PASO AP,31.8111
USH00412797,1949-02-28,1949,feb,28,prcp,5.6,EL PASO AP,31.8111
USH00412797,1949-03-31,1949,mar,31,prcp,1.0,EL PASO AP,31.8111
USH00412797,1949-04-30,1949,apr,30,prcp,1.3,EL PASO AP,31.8111
USH00412797,1949-05-31,1949,may,31,prcp,10.0,EL PASO AP,31.8111
USH00412797,1949-06-30,1949,jun,30,prcp,13.0,EL PASO AP,31.8111
USH00412797,1949-07-31,1949,jul,31,prcp,30.0,EL PASO AP,31.8111
USH00412797,1949-08-31,1949,aug,31,prcp,10.9,EL PASO AP,31.8111
USH00412797,1949-09-30,1949,sep,30,prcp,44.3,EL PASO AP,31.8111
USH00412797,1949-10-31,1949,oct,31,prcp,38.1,EL PASO AP,31.8111
USH00412797,1949-11-30,1949,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1949-12-31,1949,dec,31,prcp,21.9,EL PASO AP,31.8111
USH00412797,1950-01-31,1950,jan,31,prcp,7.4,EL PASO AP,31.8111
USH00412797,1950-02-28,1950,feb,28,prcp,6.6,EL PASO AP,31.8111
USH00412797,1950-03-31,1950,mar,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1950-04-30,1950,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1950-05-31,1950,may,31,prcp,2.5,EL PASO AP,31.8111
USH00412797,1950-06-30,1950,jun,30,prcp,2.9,EL PASO AP,31.8111
USH00412797,1950-07-31,1950,jul,31,prcp,90.7,EL PASO AP,31.8111
USH00412797,1950-08-31,1950,aug,31,prcp,4.1,EL PASO AP,31.8111
USH00412797,1950-09-30,1950,sep,30,prcp,33.6,EL PASO AP,31.8111
USH00412797,1950-10-31,1950,oct,31,prcp,23.9,EL PASO AP,31.8111
USH00412797,1950-11-30,1950,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1950-12-31,1950,dec,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1951-01-31,1951,jan,31,prcp,8.4,EL PASO AP,31.8111
USH00412797,1951-02-28,1951,feb,28,prcp,16.0,EL PASO AP,31.8111
USH00412797,1951-03-31,1951,mar,31,prcp,15.1,EL PASO AP,31.8111
USH00412797,1951-04-30,1951,apr,30,prcp,11.5,EL PASO AP,31.8111
USH00412797,1951-05-31,1951,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1951-06-30,1951,jun,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1951-07-31,1951,jul,31,prcp,63.1,EL PASO AP,31.8111
USH00412797,1951-08-31,1951,aug,31,prcp,18.4,EL PASO AP,31.8111
USH00412797,1951-09-30,1951,sep,30,prcp,1.0,EL PASO AP,31.8111
USH00412797,1951-10-31,1951,oct,31,prcp,10.9,EL PASO AP,31.8111
USH00412797,1951-11-30,1951,nov,30,prcp,3.0,EL PASO AP,31.8111
USH00412797,1951-12-31,1951,dec,31,prcp,17.3,EL PASO AP,31.8111
USH00412797,1952-01-31,1952,jan,31,prcp,0.5,EL PASO AP,31.8111
USH00412797,1952-02-29,1952,feb,29,prcp,24.3,EL PASO AP,31.8111
USH00412797,1952-03-31,1952,mar,31,prcp,23.3,EL PASO AP,31.8111
USH00412797,1952-04-30,1952,apr,30,prcp,27.5,EL PASO AP,31.8111
USH00412797,1952-05-31,1952,may,31,prcp,11.8,EL PASO AP,31.8111
USH00412797,1952-06-30,1952,jun,30,prcp,29.0,EL PASO AP,31.8111
USH00412797,1952-07-31,1952,jul,31,prcp,47.9,EL PASO AP,31.8111
USH00412797,1952-08-31,1952,aug,31,prcp,27.0,EL PASO AP,31.8111
USH00412797,1952-09-30,1952,sep,30,prcp,1.8,EL PASO AP,31.8111
USH00412797,1952-10-31,1952,oct,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1952-11-30,1952,nov,30,prcp,5.9,EL PASO AP,31.8111
USH00412797,1952-12-31,1952,dec,31,prcp,3.8,EL PASO AP,31.8111
USH00412797,1953-01-31,1953,jan,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1953-02-28,1953,feb,28,prcp,8.6,EL PASO AP,31.8111
USH00412797,1953-03-31,1953,mar,31,prcp,3.0,EL PASO AP,31.8111
USH00412797,1953-04-30,1953,apr,30,prcp,18.1,EL PASO AP,31.8111
USH00412797,1953-05-31,1953,may,31,prcp,6.9,EL PASO AP,31.8111
USH00412797,1953-06-30,1953,jun,30,prcp,13.6,EL PASO AP,31.8111
USH00412797,1953-07-31,1953,jul,31,prcp,25.1,EL PASO AP,31.8111
USH00412797,1953-08-31,1953,aug,31,prcp,10.7,EL PASO AP,31.8111
USH00412797,1953-09-30,1953,sep,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1953-10-31,1953,oct,31,prcp,16.5,EL PASO AP,31.8111
USH00412797,1953-11-30,1953,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1953-12-31,1953,dec,31,prcp,9.9,EL PASO AP,31.8111
USH00412797,1954-01-31,1954,jan,31,prcp,2.6,EL PASO AP,31.8111
USH00412797,1954-02-28,1954,feb,28,prcp,0.0,EL PASO AP,31.8111
USH00412797,1954-03-31,1954,mar,31,prcp,2.3,EL PASO AP,31.8111
USH00412797,1954-04-30,1954,apr,30,prcp,4.8,EL PASO AP,31.8111
USH00412797,1954-05-31,1954,may,31,prcp,32.1,EL PASO AP,31.8111
USH00412797,1954-06-30,1954,jun,30,prcp,5.8,EL PASO AP,31.8111
USH00412797,1954-07-31,1954,jul,31,prcp,22.5,EL PASO AP,31.8111
USH00412797,1954-08-31,1954,aug,31,prcp,60.4,EL PASO AP,31.8111
USH00412797,1954-09-30,1954,sep,30,prcp,24.1,EL PASO AP,31.8111
USH00412797,1954-10-31,1954,oct,31,prcp,7.6,EL PASO AP,31.8111
USH00412797,1954-11-30,1954,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1954-12-31,1954,dec,31,prcp,0.5,EL PASO AP,31.8111
USH00412797,1955-01-31,1955,jan,31,prcp,15.0,EL PASO AP,31.8111
USH00412797,1955-02-28,1955,feb,28,prcp,1.3,EL PASO AP,31.8111
USH00412797,1955-03-31,1955,mar,31,prcp,4.6,EL PASO AP,31.8111
USH00412797,1955-04-30,1955,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1955-05-31,1955,may,31,prcp,6.6,EL PASO AP,31.8111
USH00412797,1955-06-30,1955,jun,30,prcp,4.6,EL PASO AP,31.8111
USH00412797,1955-07-31,1955,jul,31,prcp,94.0,EL PASO AP,31.8111
USH00412797,1955-08-31,1955,aug,31,prcp,17.9,EL PASO AP,31.8111
USH00412797,1955-09-30,1955,sep,30,prcp,4.0,EL PASO AP,31.8111
USH00412797,1955-10-31,1955,oct,31,prcp,18.6,EL PASO AP,31.8111
USH00412797,1955-11-30,1955,nov,30,prcp,3.8,EL PASO AP,31.8111
USH00412797,1955-12-31,1955,dec,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1956-01-31,1956,jan,31,prcp,8.9,EL PASO AP,31.8111
USH00412797,1956-02-29,1956,feb,29,prcp,26.9,EL PASO AP,31.8111
USH00412797,1956-03-31,1956,mar,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1956-04-30,1956,apr,30,prcp,1.3,EL PASO AP,31.8111
USH00412797,1956-05-31,1956,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1956-06-30,1956,jun,30,prcp,30.2,EL PASO AP,31.8111
USH00412797,1956-07-31,1956,jul,31,prcp,28.0,EL PASO AP,31.8111
USH00412797,1956-08-31,1956,aug,31,prcp,15.4,EL PASO AP,31.8111
USH00412797,1956-09-30,1956,sep,30,prcp,10.9,EL PASO AP,31.8111
USH00412797,1956-10-31,1956,oct,31,prcp,0.3,EL PASO AP,31.8111
USH00412797,1956-11-30,1956,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1956-12-31,1956,dec,31,prcp,16.3,EL PASO AP,31.8111
USH00412797,1957-01-31,1957,jan,31,prcp,6.1,EL PASO AP,31.8111
USH00412797,1957-02-28,1957,feb,28,prcp,11.7,EL PASO AP,31.8111
USH00412797,1957-03-31,1957,mar,31,prcp,8.4,EL PASO AP,31.8111
USH00412797,1957-04-30,1957,apr,30,prcp,2.3,EL PASO AP,31.8111
USH00412797,1957-05-31,1957,may,31,prcp,2.5,EL PASO AP,31.8111
USH00412797,1957-06-30,1957,jun,30,prcp,0.6,EL PASO AP,31.8111
USH00412797,1957-07-31,1957,jul,31,prcp,67.1,EL PASO AP,31.8111
USH00412797,1957-08-31,1957,aug,31,prcp,104.5,EL PASO AP,31.8111
USH00412797,1957-09-30,1957,sep,30,prcp,2.8,EL PASO AP,31.8111
USH00412797,1957-10-31,1957,oct,31,prcp,59.5,EL PASO AP,31.8111
USH00412797,1957-11-30,1957,nov,30,prcp,18.8,EL PASO AP,31.8111
USH00412797,1957-12-31,1957,dec,31,prcp,0.5,EL PASO AP,31.8111
USH00412797,1958-01-31,1958,jan,31,prcp,18.9,EL PASO AP,31.8111
USH00412797,1958-02-28,1958,feb,28,prcp,28.3,EL PASO AP,31.8111
USH00412797,1958-03-31,1958,mar,31,prcp,57.4,EL PASO AP,31.8111
USH00412797,1958-04-30,1958,apr,30,prcp,1.3,EL PASO AP,31.8111
USH00412797,1958-05-31,1958,may,31,prcp,10.2,EL PASO AP,31.8111
USH00412797,1958-06-30,1958,jun,30,prcp,42.1,EL PASO AP,31.8111
USH00412797,1958-07-31,1958,jul,31,prcp,34.6,EL PASO AP,31.8111
USH00412797,1958-08-31,1958,aug,31,prcp,29.0,EL PASO AP,31.8111
USH00412797,1958-09-30,1958,sep,30,prcp,159.9,EL PASO AP,31.8111
USH00412797,1958-10-31,1958,oct,31,prcp,50.4,EL PASO AP,31.8111
USH00412797,1958-11-30,1958,nov,30,prcp,5.2,EL PASO AP,31.8111
USH00412797,1958-12-31,1958,dec,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1959-01-31,1959,jan,31,prcp,5.3,EL PASO AP,31.8111
USH00412797,1959-02-28,1959,feb,28,prcp,0.0,EL PASO AP,31.8111
USH00412797,1959-03-31,1959,mar,31,prcp,1.8,EL PASO AP,31.8111
USH00412797,1959-04-30,1959,apr,30,prcp,3.8,EL PASO AP,31.8111
USH00412797,1959-05-31,1959,may,31,prcp,7.6,EL PASO AP,31.8111
USH00412797,1959-06-30,1959,jun,30,prcp,11.7,EL PASO AP,31.8111
USH00412797,1959-07-31,1959,jul,31,prcp,10.3,EL PASO AP,31.8111
USH00412797,1959-08-31,1959,aug,31,prcp,60.7,EL PASO AP,31.8111
USH00412797,1959-09-30,1959,sep,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1959-10-31,1959,oct,31,prcp,14.7,EL PASO AP,31.8111
USH00412797,1959-11-30,1959,nov,30,prcp,3.6,EL PASO AP,31.8111
USH00412797,1959-12-31,1959,dec,31,prcp,7.3,EL PASO AP,31.8111
USH00412797,1960-01-31,1960,jan,31,prcp,18.2,EL PASO AP,31.8111
USH00412797,1960-02-29,1960,feb,29,prcp,9.4,EL PASO AP,31.8111
USH00412797,1960-03-31,1960,mar,31,prcp,5.4,EL PASO AP,31.8111
USH00412797,1960-04-30,1960,apr,30,prcp,0.5,EL PASO AP,31.8111
USH00412797,1960-05-31,1960,may,31,prcp,1.0,EL PASO AP,31.8111
USH00412797,1960-06-30,1960,jun,30,prcp,19.3,EL PASO AP,31.8111
USH00412797,1960-07-31,1960,jul,31,prcp,91.9,EL PASO AP,31.8111
USH00412797,1960-08-31,1960,aug,31,prcp,19.5,EL PASO AP,31.8111
USH00412797,1960-09-30,1960,sep,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1960-10-31,1960,oct,31,prcp,19.5,EL PASO AP,31.8111
USH00412797,1960-11-30,1960,nov,30,prcp,2.8,EL PASO AP,31.8111
USH00412797,1960-12-31,1960,dec,31,prcp,44.0,EL PASO AP,31.8111
USH00412797,1961-01-31,1961,jan,31,prcp,10.4,EL PASO AP,31.8111
USH00412797,1961-02-28,1961,feb,28,prcp,0.0,EL PASO AP,31.8111
USH00412797,1961-03-31,1961,mar,31,prcp,7.5,EL PASO AP,31.8111
USH00412797,1961-04-30,1961,apr,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1961-05-31,1961,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1961-06-30,1961,jun,30,prcp,6.9,EL PASO AP,31.8111
USH00412797,1961-07-31,1961,jul,31,prcp,55.5,EL PASO AP,31.8111
USH00412797,1961-08-31,1961,aug,31,prcp,35.7,EL PASO AP,31.8111
USH00412797,1961-09-30,1961,sep,30,prcp,17.6,EL PASO AP,31.8111
USH00412797,1961-10-31,1961,oct,31,prcp,4.6,EL PASO AP,31.8111
USH00412797,1961-11-30,1961,nov,30,prcp,41.4,EL PASO AP,31.8111
USH00412797,1961-12-31,1961,dec,31,prcp,16.1,EL PASO AP,31.8111
USH00412797,1962-01-31,1962,jan,31,prcp,23.9,EL PASO AP,31.8111
USH00412797,1962-02-28,1962,feb,28,prcp,14.7,EL PASO AP,31.8111
USH00412797,1962-03-31,1962,mar,31,prcp,6.1,EL PASO AP,31.8111
USH00412797,1962-04-30,1962,apr,30,prcp,2.5,EL PASO AP,31.8111
USH00412797,1962-05-31,1962,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1962-06-30,1962,jun,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1962-07-31,1962,jul,31,prcp,46.5,EL PASO AP,31.8111
USH00412797,1962-08-31,1962,aug,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1962-09-30,1962,sep,30,prcp,89.7,EL PASO AP,31.8111
USH00412797,1962-10-31,1962,oct,31,prcp,14.0,EL PASO AP,31.8111
USH00412797,1962-11-30,1962,nov,30,prcp,5.3,EL PASO AP,31.8111
USH00412797,1962-12-31,1962,dec,31,prcp,7.6,EL PASO AP,31.8111
USH00412797,1963-01-31,1963,jan,31,prcp,3.3,EL PASO AP,31.8111
USH00412797,1963-02-28,1963,feb,28,prcp,13.5,EL PASO AP,31.8111
USH00412797,1963-03-31,1963,mar,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1963-04-30,1963,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1963-05-31,1963,may,31,prcp,18.0,EL PASO AP,31.8111
USH00412797,1963-06-30,1963,jun,30,prcp,1.4,EL PASO AP,31.8111
USH00412797,1963-07-31,1963,jul,31,prcp,13.3,EL PASO AP,31.8111
USH00412797,1963-08-31,1963,aug,31,prcp,26.2,EL PASO AP,31.8111
USH00412797,1963-09-30,1963,sep,30,prcp,16.3,EL PASO AP,31.8111
USH00412797,1963-10-31,1963,oct,31,prcp,14.0,EL PASO AP,31.8111
USH00412797,1963-11-30,1963,nov,30,prcp,19.3,EL PASO AP,31.8111
USH00412797,1963-12-31,1963,dec,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1964-01-31,1964,jan,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1964-02-29,1964,feb,29,prcp,0.0,EL PASO AP,31.8111
USH00412797,1964-03-31,1964,mar,31,prcp,25.1,EL PASO AP,31.8111
USH00412797,1964-04-30,1964,apr,30,prcp,2.0,EL PASO AP,31.8111
USH00412797,1964-05-31,1964,may,31,prcp,0.5,EL PASO AP,31.8111
USH00412797,1964-06-30,1964,jun,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1964-07-31,1964,jul,31,prcp,4.6,EL PASO AP,31.8111
USH00412797,1964-08-31,1964,aug,31,prcp,19.2,EL PASO AP,31.8111
USH00412797,1964-09-30,1964,sep,30,prcp,61.0,EL PASO AP,31.8111
USH00412797,1964-10-31,1964,oct,31,prcp,10.2,EL PASO AP,31.8111
USH00412797,1964-11-30,1964,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1964-12-31,1964,dec,31,prcp,13.2,EL PASO AP,31.8111
USH00412797,1965-01-31,1965,jan,31,prcp,4.8,EL PASO AP,31.8111
USH00412797,1965-02-28,1965,feb,28,prcp,15.0,EL PASO AP,31.8111
USH00412797,1965-03-31,1965,mar,31,prcp,0.8,EL PASO AP,31.8111
USH00412797,1965-04-30,1965,apr,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1965-05-31,1965,may,31,prcp,2.8,EL PASO AP,31.8111
USH00412797,1965-06-30,1965,jun,30,prcp,16.8,EL PASO AP,31.8111
USH00412797,1965-07-31,1965,jul,31,prcp,4.4,EL PASO AP,31.8111
USH00412797,1965-08-31,1965,aug,31,prcp,12.4,EL PASO AP,31.8111
USH00412797,1965-09-30,1965,sep,30,prcp,53.8,EL PASO AP,31.8111
USH00412797,1965-10-31,1965,oct,31,prcp,4.6,EL PASO AP,31.8111
USH00412797,1965-11-30,1965,nov,30,prcp,3.0,EL PASO AP,31.8111
USH00412797,1965-12-31,1965,dec,31,prcp,18.8,EL PASO AP,31.8111
USH00412797,1966-01-31,1966,jan,31,prcp,9.7,EL PASO AP,31.8111
USH00412797,1966-02-28,1966,feb,28,prcp,5.1,EL PASO AP,31.8111
USH00412797,1966-03-31,1966,mar,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1966-04-30,1966,apr,30,prcp,27.4,EL PASO AP,31.8111
USH00412797,1966-05-31,1966,may,31,prcp,1.0,EL PASO AP,31.8111
USH00412797,1966-06-30,1966,jun,30,prcp,67.8,EL PASO AP,31.8111
USH00412797,1966-07-31,1966,jul,31,prcp,29.7,EL PASO AP,31.8111
USH00412797,1966-08-31,1966,aug,31,prcp,47.0,EL PASO AP,31.8111
USH00412797,1966-09-30,1966,sep,30,prcp,45.5,EL PASO AP,31.8111
USH00412797,1966-10-31,1966,oct,31,prcp,0.3,EL PASO AP,31.8111
USH00412797,1966-11-30,1966,nov,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1966-12-31,1966,dec,31,prcp,1.0,EL PASO AP,31.8111
USH00412797,1967-01-31,1967,jan,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1967-02-28,1967,feb,28,prcp,1.0,EL PASO AP,31.8111
USH00412797,1967-03-31,1967,mar,31,prcp,4.4,EL PASO AP,31.8111
USH00412797,1967-04-30,1967,apr,30,prcp,0.8,EL PASO AP,31.8111
USH00412797,1967-05-31,1967,may,31,prcp,1.3,EL PASO AP,31.8111
USH00412797,1967-06-30,1967,jun,30,prcp,35.8,EL PASO AP,31.8111
USH00412797,1967-07-31,1967,jul,31,prcp,21.3,EL PASO AP,31.8111
USH00412797,1967-08-31,1967,aug,31,prcp,13.9,EL PASO AP,31.8111
USH00412797,1967-09-30,1967,sep,30,prcp,39.2,EL PASO AP,31.8111
USH00412797,1967-10-31,1967,oct,31,prcp,2.3,EL PASO AP,31.8111
USH00412797,1967-11-30,1967,nov,30,prcp,5.9,EL PASO AP,31.8111
USH00412797,1967-12-31,1967,dec,31,prcp,20.0,EL PASO AP,31.8111
USH00412797,1968-01-31,1968,jan,31,prcp,11.9,EL PASO AP,31.8111
USH00412797,1968-02-29,1968,feb,29,prcp,28.2,EL PASO AP,31.8111
USH00412797,1968-03-31,1968,mar,31,prcp,21.7,EL PASO AP,31.8111
USH00412797,1968-04-30,1968,apr,30,prcp,2.6,EL PASO AP,31.8111
USH00412797,1968-05-31,1968,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1968-06-30,1968,jun,30,prcp,0.8,EL PASO AP,31.8111
USH00412797,1968-07-31,1968,jul,31,prcp,140.6,EL PASO AP,31.8111
USH00412797,1968-08-31,1968,aug,31,prcp,43.6,EL PASO AP,31.8111
USH00412797,1968-09-30,1968,sep,30,prcp,13.5,EL PASO AP,31.8111
USH00412797,1968-10-31,1968,oct,31,prcp,2.8,EL PASO AP,31.8111
USH00412797,1968-11-30,1968,nov,30,prcp,34.4,EL PASO AP,31.8111
USH00412797,1968-12-31,1968,dec,31,prcp,5.8,EL PASO AP,31.8111
USH00412797,1969-01-31,1969,jan,31,prcp,1.3,EL PASO AP,31.8111
USH00412797,1969-02-28,1969,feb,28,prcp,2.1,EL PASO AP,31.8111
USH00412797,1969-03-31,1969,mar,31,prcp,4.3,EL PASO AP,31.8111
USH00412797,1969-04-30,1969,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1969-05-31,1969,may,31,prcp,7.2,EL PASO AP,31.8111
USH00412797,1969-06-30,1969,jun,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1969-07-31,1969,jul,31,prcp,28.9,EL PASO AP,31.8111
USH00412797,1969-08-31,1969,aug,31,prcp,7.2,EL PASO AP,31.8111
USH00412797,1969-09-30,1969,sep,30,prcp,10.9,EL PASO AP,31.8111
USH00412797,1969-10-31,1969,oct,31,prcp,15.0,EL PASO AP,31.8111
USH00412797,1969-11-30,1969,nov,30,prcp,16.0,EL PASO AP,31.8111
USH00412797,1969-12-31,1969,dec,31,prcp,17.5,EL PASO AP,31.8111
USH00412797,1970-01-31,1970,jan,31,prcp,0.8,EL PASO AP,31.8111
USH00412797,1970-02-28,1970,feb,28,prcp,14.1,EL PASO AP,31.8111
USH00412797,1970-03-31,1970,mar,31,prcp,11.9,EL PASO AP,31.8111
USH00412797,1970-04-30,1970,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1970-05-31,1970,may,31,prcp,18.0,EL PASO AP,31.8111
USH00412797,1970-06-30,1970,jun,30,prcp,18.5,EL PASO AP,31.8111
USH00412797,1970-07-31,1970,jul,31,prcp,35.8,EL PASO AP,31.8111
USH00412797,1970-08-31,1970,aug,31,prcp,10.5,EL PASO AP,31.8111
USH00412797,1970-09-30,1970,sep,30,prcp,25.8,EL PASO AP,31.8111
USH00412797,1970-10-31,1970,oct,31,prcp,17.3,EL PASO AP,31.8111
USH00412797,1970-11-30,1970,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1970-12-31,1970,dec,31,prcp,1.5,EL PASO AP,31.8111
USH00412797,1971-01-31,1971,jan,31,prcp,4.4,EL PASO AP,31.8111
USH00412797,1971-02-28,1971,feb,28,prcp,1.1,EL PASO AP,31.8111
USH00412797,1971-03-31,1971,mar,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1971-04-30,1971,apr,30,prcp,10.6,EL PASO AP,31.8111
USH00412797,1971-05-31,1971,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1971-06-30,1971,jun,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1971-07-31,1971,jul,31,prcp,59.6,EL PASO AP,31.8111
USH00412797,1971-08-31,1971,aug,31,prcp,40.4,EL PASO AP,31.8111
USH00412797,1971-09-30,1971,sep,30,prcp,24.5,EL PASO AP,31.8111
USH00412797,1971-10-31,1971,oct,31,prcp,27.2,EL PASO AP,31.8111
USH00412797,1971-11-30,1971,nov,30,prcp,3.6,EL PASO AP,31.8111
USH00412797,1971-12-31,1971,dec,31,prcp,12.8,EL PASO AP,31.8111
USH00412797,1972-01-31,1972,jan,31,prcp,11.3,EL PASO AP,31.8111
USH00412797,1972-02-29,1972,feb,29,prcp,0.0,EL PASO AP,31.8111
USH00412797,1972-03-31,1972,mar,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1972-04-30,1972,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1972-05-31,1972,may,31,prcp,1.1,EL PASO AP,31.8111
USH00412797,1972-06-30,1972,jun,30,prcp,41.1,EL PASO AP,31.8111
USH00412797,1972-07-31,1972,jul,31,prcp,18.0,EL PASO AP,31.8111
USH00412797,1972-08-31,1972,aug,31,prcp,66.0,EL PASO AP,31.8111
USH00412797,1972-09-30,1972,sep,30,prcp,40.7,EL PASO AP,31.8111
USH00412797,1972-10-31,1972,oct,31,prcp,31.7,EL PASO AP,31.8111
USH00412797,1972-11-30,1972,nov,30,prcp,8.3,EL PASO AP,31.8111
USH00412797,1972-12-31,1972,dec,31,prcp,10.7,EL PASO AP,31.8111
USH00412797,1973-01-31,1973,jan,31,prcp,31.3,EL PASO AP,31.8111
USH00412797,1973-02-28,1973,feb,28,prcp,43.0,EL PASO AP,31.8111
USH00412797,1973-03-31,1973,mar,31,prcp,15.3,EL PASO AP,31.8111
USH00412797,1973-04-30,1973,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1973-05-31,1973,may,31,prcp,7.4,EL PASO AP,31.8111
USH00412797,1973-06-30,1973,jun,30,prcp,18.0,EL PASO AP,31.8111
USH00412797,1973-07-31,1973,jul,31,prcp,53.9,EL PASO AP,31.8111
USH00412797,1973-08-31,1973,aug,31,prcp,18.7,EL PASO AP,31.8111
USH00412797,1973-09-30,1973,sep,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1973-10-31,1973,oct,31,prcp,1.8,EL PASO AP,31.8111
USH00412797,1973-11-30,1973,nov,30,prcp,2.0,EL PASO AP,31.8111
USH00412797,1973-12-31,1973,dec,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1974-01-31,1974,jan,31,prcp,7.0,EL PASO AP,31.8111
USH00412797,1974-02-28,1974,feb,28,prcp,0.0,EL PASO AP,31.8111
USH00412797,1974-03-31,1974,mar,31,prcp,9.1,EL PASO AP,31.8111
USH00412797,1974-04-30,1974,apr,30,prcp,3.0,EL PASO AP,31.8111
USH00412797,1974-05-31,1974,may,31,prcp,1.3,EL PASO AP,31.8111
USH00412797,1974-06-30,1974,jun,30,prcp,9.1,EL PASO AP,31.8111
USH00412797,1974-07-31,1974,jul,31,prcp,56.0,EL PASO AP,31.8111
USH00412797,1974-08-31,1974,aug,31,prcp,16.0,EL PASO AP,31.8111
USH00412797,1974-09-30,1974,sep,30,prcp,169.8,EL PASO AP,31.8111
USH00412797,1974-10-31,1974,oct,31,prcp,48.3,EL PASO AP,31.8111
USH00412797,1974-11-30,1974,nov,30,prcp,12.7,EL PASO AP,31.8111
USH00412797,1974-12-31,1974,dec,31,prcp,22.1,EL PASO AP,31.8111
USH00412797,1975-01-31,1975,jan,31,prcp,17.8,EL PASO AP,31.8111
USH00412797,1975-02-28,1975,feb,28,prcp,15.1,EL PASO AP,31.8111
USH00412797,1975-03-31,1975,mar,31,prcp,4.8,EL PASO AP,31.8111
USH00412797,1975-04-30,1975,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1975-05-31,1975,may,31,prcp,0.8,EL PASO AP,31.8111
USH00412797,1975-06-30,1975,jun,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1975-07-31,1975,jul,31,prcp,28.3,EL PASO AP,31.8111
USH00412797,1975-08-31,1975,aug,31,prcp,11.5,EL PASO AP,31.8111
